,word,Englishness,length
8286,fusion acquisition ii,15.404756013738533,19
8287,food giant mkts,16.54381986021926,13
8288,cambridge nuclear,18.850522001615477,16
8289,cambridge medical tech,14.959209688529096,20
8290,interprivate ii acquisition,28.49656828719904,25
8291,getaround,12.995889732418684,9
8292,interprivate iii finl ptnrs,46.95101831264667,24
8293,kensington capital acq ii,23.77379655395153,22
8294,live oak mobility acq,7.346817709668149,18
8295,mission advancement,16.672407664475582,18
8296,northern star invest iii,15.788541092790055,21
8297,northern star invest iv,12.420500483967933,20
8298,nuveen core plus impact,12.757873319126313,20
8299,pivotal investment iii,28.789771141141898,20
8300,simon property gp acq hldgs,38.60913006634382,23
8301,spartan acquisition iii,21.253278573361484,21
8302,united merchants mfrs,31.706490945029408,19
8303,cambridge royalty,19.66041362263376,16
8304,uipath,10.57471042905453,6
8305,uncommon investment funds tr,20.31916927843757,25
8306,dave,0.5428370769498769,4
8307,eastern air lines,6.903833418790934,15
8308,camel manufacturing,19.915984368741466,18
8309,warrior technologies acq,32.32924600415571,22
8310,altimar acquisition iii,25.609367079579094,21
8311,apollo strategic growth cap ii,19.961133395645792,26
8312,arctos northstar acq,21.95890289261929,18
8313,pan amern world awys,7.536644287659213,17
8314,pan am,-9.237501517597735,5
8315,camelot industries,22.680579093591263,17
8316,austerlitz acquisition ii,27.64431226933178,23
8317,catcha investment,15.698994265409402,16
8318,colonnade acquisition ii,24.17575653002522,22
8319,complete solaria,9.185506767013496,15
8320,genius sports,8.160886629789383,12
8321,chemetron,6.619206607323178,9
8322,beef bison breeders,16.59408462320471,17
8323,camelot international,19.097253825093436,20
8324,fintech evolution acq,18.135421526758073,19
8325,ibere pharmaceuticals,31.907926941000156,20
8326,innovid,8.477056661292233,7
8327,isos acquisition,14.841442438760296,15
8328,bowlero,9.350147071354947,7
8329,lucky strike entertainment,22.194773143112872,24
8330,leo iii,7.887756864398529,6
8331,local bounti,6.675769341285106,11
8332,peridot acquisition ii,19.217455756774914,20
8333,tailwind two acq,15.818265714114105,14
8334,terran orbital,8.537926367404989,13
8335,tailwind international acq,25.057322616538517,24
8336,general tel electrs,17.423982235096368,17
8337,camin industries,15.822223167350664,15
8338,supernova prtnrs acq ii,37.61970297264779,20
8339,rigetti computing,19.746985228018794,16
8340,twin ridge capital acq,9.000297274301062,19
8341,atlantic coastal acq,15.906304372281081,18
8342,campbell chain,13.384739126391727,13
8343,independence,15.280025321596018,12
8344,agile growth,8.357619197578742,11
8345,akoya biosciences,27.75331440770398,16
8346,alkami technology,21.067583467609246,16
8347,american acquisition opp,19.7041304434564,22
8348,royalty management,19.76651182888031,17
8349,envoy medical,8.724855621883428,12
8350,american airls,15.007110779065197,13
8351,american airlines,15.340366676606223,16
8352,camptown industries,24.016354844532632,18
8353,arrowroot acquisition,26.60460482480417,20
8354,ilearningengines,28.933396352350563,16
8355,alpha capital acquisition,18.752303592131398,23
8356,semantix,9.614190797642163,8
8357,aurora acquisition,18.01216241782045,17
8358,better home finance hldg,24.578629967870015,21
8359,aveanna healthcare,30.42926300445553,17
8360,biomea fusion,9.647091621463598,12
8361,faze,1.4951231507526457,4
8362,rumble,1.500272294364591,6
8363,somalogic,7.433495934794273,9
8364,colicity,4.52482427326214,8
8365,brand engagement network,22.80724565280935,22
8366,digital transformation opp,22.114074425651562,24
8367,american oncology network,21.335757830100583,23
8368,esports technologies,31.73210940639938,19
8369,ebet,2.86098489768431,4
8370,enthusiast gaming,13.853015398523404,16
8371,edison brothers stores,15.502592848198987,20
8372,campus casuals calif,17.76070029732661,18
8373,fast radius,2.113783177036579,10
8374,evo acquisition,11.085083157562648,14
8375,foresight acquisition,17.74605973188018,20
8376,first reserve sustain gr,15.969445711829799,21
8377,coty intl,0.024878338175641446,8
8378,camseal,9.065226243598312,7
8379,finserv acquisition ii,26.670946326820687,20
8380,ftac athena acquisition,26.796561097460952,21
8381,goldenbridge acquisition,32.37340165825425,23
8382,suncar technology,17.585869104368843,16
8383,bigbear ai,9.97596718916067,9
8384,gores viii,7.746637612714977,9
8385,genesco,6.378188383757337,7
8386,cartesian growth,15.88107319615505,15
8387,alvarium tiedemann,24.796742484762667,17
8388,alti global,6.420525773674169,10
8389,gores vii,3.2357781061981274,8
8390,ftac hera acquisition,20.108135523704846,19
8391,hudson executive inv iii,26.175643729386273,21
8392,werewolf therapeutics,31.757705124202992,20
8393,haymaker acquisition iii,26.313319606633847,22
8394,biote,2.0717765014840026,5
8395,infobird,12.130411808760162,8
8396,canadex resources,25.176968878771063,16
8397,impel neuropharma,16.05717631251863,16
8398,impel pharmaceuticals,28.68941748872993,20
8399,innoviz technologies,36.22634413568945,19
8400,interprivate iv infratech pt,27.228649663755927,25
8401,kismet acquisition two,17.954106533406893,20
8402,quadro acquisition one,13.958717330878965,20
8403,karooooo,31.262417046273182,8
8404,kismet acquisition three,17.878878189980203,22
8405,united states playing card,3.7844049752194318,23
8406,karat packaging,13.348612917977393,14
8407,largo resources,18.096239718558618,14
8408,largo,3.246302948335404,5
8409,moringa acquisition,16.826869313962405,18
8410,adtheorent,15.185846043728901,10
8411,mind medicine mindmed,13.716977769969986,19
8412,medicus sciences acq,17.28029683109698,18
8413,newbury street acquisition,26.357373410907087,24
8414,nightdragon acquisition,29.284713719803605,22
8415,neuropace,10.725557807603217,9
8416,new vista acquisition,12.037002928607988,19
8417,orion acquisition,10.557668733768164,16
8418,panacea acquisition ii,18.687665857342346,20
8419,pathfinder acquisition,23.832221255909822,21
8420,movella,5.527744270446739,7
8421,priveterra acquisition,24.75328794844622,21
8422,aeon biopharma,11.906376361827432,13
8423,privia health,9.663912416924667,12
8424,property solutions acq ii,19.293144049943702,22
8425,rain therapeutics,16.926227005375566,16
8426,rain oncology,7.104117937689267,12
8427,red cat,-8.478260516954244,6
8428,reneo pharmaceuticals,31.56806781720431,20
8429,onkure therapeutics,28.07370089394932,18
8430,rxr acquisition,21.697933655006196,14
8431,broadscale acquisition,25.531214194578546,21
8432,scion tech growth ii,8.485271536990258,17
8433,skywater technology,21.572260202057706,18
8434,slam,0.8744360847242834,4
8435,sportstek acquisition,26.153241501247205,20
8436,soaring eagle acquisition,21.20606668657304,23
8437,ginkgo bioworks,26.68103186734095,14
8438,tuatara capital acquisition,24.10925004729501,25
8439,springbig,16.27466841925739,9
8440,treace medical concepts,16.211089845132847,21
8441,troika media,8.390238944446505,11
8442,tishman speyer innovat ii,22.984698966712237,22
8443,twelve seas investment ii,20.971054743500364,22
8444,uranium royalty,14.400376405533983,14
8445,utime,4.940114728759138,5
8446,vaccitech,13.765216073783016,9
8447,barninthus biotherapeutics,37.90370072967853,25
8448,velocity acquisition,18.91191988518187,19
8449,venus acquisition,12.886057795205081,16
8450,microalgo,14.796313433193982,9
8451,where food comes from,0.2656252484589503,18
8452,power digital infr acq,13.71003754309147,19
8453,core scientific,7.875182933539845,14
8454,honest company,7.753943969468608,13
8455,chain belt,1.6001881994959617,9
8456,rex chainbelt,14.006743163722245,12
8457,rexnord,13.4399948943286,7
8458,vimeo,10.032977865859262,5
8459,squarespace,14.261438320741988,11
8460,flywire,11.708905338127403,7
8461,paymentus,11.003453031628455,9
8462,organon,6.339715871080758,7
8463,ziprecruiter,20.945277900355354,12
8464,bliss laughlin,12.6719920793963,13
8465,bliss laughlin inds,13.006973367322349,17
8466,axia,-0.2632549387999652,4
8467,ferro,4.391190178164515,5
8468,arvin industries,17.915029782149276,15
8469,cannon shoe,4.71458835647724,10
8470,cuneo press,3.461764628245678,10
8471,canon,-0.16553292578550804,5
8472,lockheed aircraft,20.430054187917328,16
8473,lockheed,9.216918665381181,8
8474,lockheed martin,12.150435856976632,14
8475,canrad precision ind,12.277334888526019,18
8476,canrad hanovia,16.664888535974562,13
8477,canrad,8.683575163781953,6
8478,west va pulp paper,-2.481314497733889,15
8479,westvaco,17.73815399345542,8
8480,meadwestvaco,28.785168266919534,12
8481,westrock,8.425371355186263,8
8482,accelerate acquisition,22.16615150602088,21
8483,american investment il,15.77603899890894,20
8484,american investment,18.65842093799501,18
8485,athena technology acq,20.885649110750375,19
8486,heliogen,9.514238088636013,8
8487,build acquisition,15.277487866267403,16
8488,newmont mining,11.017595149703052,13
8489,newmont goldcorp,24.79515274817478,15
8490,newmont,10.168727127954314,7
8491,capital film labs,11.684429743827446,15
8492,fast acquisition ii,10.835691836655828,17
8493,capital funding,8.825375669389384,14
8494,fortress value acq iv,12.687093045060898,18
8495,gulfport energy,17.242873100108618,14
8496,lion electric,3.0882644073711756,12
8497,capital industries,19.644711636542233,17
8498,longview acquisition ii,32.45077960872806,21
8499,neuberger berman next gen con fd,16.50374767810743,27
8500,new pacific metals,8.95177892760288,16
8501,northern genesis acq iii,18.748958741511835,21
8502,nouveau monde graphite,18.756259899672862,20
8503,washington gas lt,13.84249622708802,15
8504,national industrial svcs,16.68944086297022,22
8505,capital market services,20.35213959574694,21
8506,onion global,4.981898956609924,11
8507,procore technologies,25.777973199208216,19
8508,putnam trust,10.879029743302027,11
8509,starboard investment trust,22.314783564036418,24
8510,waterdrop,12.62052136331937,9
8511,magnum opus acquisition,16.633410951824537,21
8512,rocket internet growth opp,19.890603853225375,23
8513,ross acquisition ii,11.096323564934211,17
8514,supernova prtnrs acq iii,42.13056247916464,21
8515,valaris,5.663566436727601,7
8516,copperweld steel,15.872715730843028,15
8517,copperweld,12.770765043016354,10
8518,capital southwest,19.010420455888074,16
8519,virgin acq ii,9.941008181428073,11
8520,grove collaborative,16.204498899693537,18
8521,similarweb,20.93818558199937,10
8522,day one biopharmaceuticals,31.11668218154203,24
8523,singular genomics systems,25.739403423297066,23
8524,ace global business acq,5.8023055039470215,20
8525,arclight clean trans ii,12.277984120617178,20
8526,opal fuels,8.052170140118397,9
8527,mc kesson robbins,18.851511873552962,15
8528,alfi,5.870662259271708,4
8529,anebulo pharmaceuticals,37.21902785391862,22
8530,iris acquisition,10.9074824699864,15
8531,bowman consulting,11.291577211165341,16
8532,byrna technologies,28.798798752125137,17
8533,grumman aircraft engr,25.089092333616097,19
8534,grumman,5.782149830591019,7
8535,capitol bank trust,9.145556969433937,16
8536,capitol bancorporation,24.654128709139407,21
8537,xbp europe,19.551220803407556,9
8538,eqrx,2.8906003554511663,4
8539,centessa pharmaceuticals,35.35268266538988,23
8540,digital brands,9.462035758043662,13
8541,decarbonization pl acq iii,26.693429505319724,23
8542,solid power,2.2624569761765763,10
8543,chris craft inds,1.5615401985871549,14
8544,capitol fed svgs ln assn colo,23.620622837085048,24
8545,first capitol financial,22.41785242621222,21
8546,data storage,5.744954398997695,11
8547,dynamics special purpose,18.16526417082624,22
8548,senti biosciences,20.70336675120906,16
8549,european biotech acq,21.551363703828233,18
8550,flora growth,8.734790878098128,11
8551,norwich pharmacal,19.930580180526356,16
8552,morton norwich prods del,13.201929624565597,21
8553,morton thiokol,16.035581616083594,13
8554,thiokol del,10.27381196733097,10
8555,cordant technologies,26.37775807241115,19
8556,capitol transamerica,26.04594103725287,19
8557,forum merger iv,6.276440830062347,13
8558,frontier acquisition,20.35197536506093,19
8559,five star bancorp,6.7708327209237495,15
8560,ftac parnassus acquisition,32.097204225731915,24
8561,fifth wall acquisition iii,25.59163137490593,23
8562,mobile infrastructure,22.204191891567554,20
8563,frontier communications print,26.856736622007386,27
8564,golden arrow merger,11.309071985607547,17
8565,bolt projects,12.234646631642661,12
8566,glenfarne merger,16.76371398061837,15
8567,gores guggenheim,23.34934306405902,15
8568,glass houses acquisition,16.44288039898252,22
8569,royal crown cola,1.927639661162421,14
8570,royal crown cos,0.9319154194474031,13
8571,captain crabs take away,11.52300523259317,20
8572,captain crabs,12.370829193906616,12
8573,bayport restaurant,20.085608579328625,17
8574,gores technology partners,25.06099094141493,23
8575,gores technology partners ii,26.82457953367629,25
8576,ipower,8.654127801915475,6
8577,jiuzi,14.164186186565045,5
8578,kadem sustainable impact,21.084363417540246,22
8579,captech,8.504743244467731,7
8580,landcadia iv,16.17901079382314,11
8581,lead edge growth opp,10.429944529616153,17
8582,levere,4.418542792206473,6
8583,nocturne acquisition,18.42471411540343,19
8584,msd acquisition,19.665239375865994,14
8585,nextgen acquisition ii,22.885661312135934,20
8586,virgin orbit,10.117039320574055,11
8587,neuroone medical tech,13.996788326738663,19
8588,orbsat,13.474320848507265,6
8589,nextplat,13.797598410990682,8
8590,veea,7.002373632691429,4
8591,pine technology acquisition,21.461533593181915,25
8592,quipt home medical,5.0937120024349305,16
8593,revolution healthcare acq,30.08428357757414,23
8594,aurora innovation,17.593877354538794,16
8595,stratim cloud acquisition,21.090191140814788,23
8596,silver spike acq ii,7.4741166520853906,16
8597,save foods,1.511283242825677,9
8598,noff,0.4799946820338954,4
8599,talaris therapeutics,22.37610426579591,19
8600,tourmaline bio,14.186064239265065,13
8601,tb acquisition,23.503206843400974,13
8602,federal mogul bower bearings,18.163619629682053,25
8603,federal mogul,10.230876618464931,12
8604,carboline,7.711894318560753,9
8605,tech energy transition,13.33839187959461,20
8606,vera therapeutics,16.717620192329203,16
8607,waldencast acquisition,25.96951223236477,21
8608,waldencast,15.071154154451337,10
8609,zivo bioscience,22.571827707010677,14
8610,marqeta,11.221299318037099,7
8611,food fair stores,2.57490585954803,14
8612,food fair,-0.0745814631881978,8
8613,cardiac pacemakers,20.045981445263106,17
8614,lifestance health,18.73829486549523,16
8615,zeta global,8.351355989258659,10
8616,taskus,6.237264332174545,6
8617,lyell immunopharma,25.204042343829915,17
8618,first advantage,13.676185152519828,14
8619,sprinklr,15.963774256210026,8
8620,nopco chem,7.634253979231479,9
8621,cardiac resuscitator ore,23.28873095648721,22
8622,doximity,7.355604233902055,8
8623,confluent,7.692787384480634,9
8624,mister car wash,-4.574290800820868,13
8625,aihuishou international,34.315362506872034,22
8626,atrenew,11.267342911153253,7
8627,aldel financial,14.203084110828769,14
8628,hagerty,5.994412605066723,7
8629,cardiff communications,23.767018313401813,21
8630,ambrx biopharma,18.482287692103423,14
8631,angel oak mortgage,14.217376831010906,16
8632,angel oak mortgage reit,15.086344314424712,20
8633,better choice,6.913083705367559,12
8634,bright health,7.2896919393539745,12
8635,neuehealth,22.536819923180197,10
8636,indianapolis pwr lt,33.36595505609781,17
8637,ipalco enterprises,28.0642447187364,17
8638,cardinal distribution,15.693840589246767,20
8639,cardinal health,10.871580985536305,14
8640,clear secure,5.8230870474406915,11
8641,convey parent,4.9180590177736905,12
8642,convey health sol hldgs,27.39849144412178,20
8643,didi global,5.998340140385874,10
8644,dingdong cayman,13.774428792484663,14
8645,engine no trust,0.9407165909045498,13
8646,ero copper,1.3312793312649465,9
8647,pittsburgh forgings,29.229263548334135,18
8648,cardinal petroleum,14.994648014216757,17
8649,united states plywood,11.677292140912357,19
8650,united states plywood champion,18.758661982010732,27
8651,champion international,18.329822108162862,21
8652,cardio pet,1.7020355959430171,9
8653,animed,2.634825050962442,6
8654,full truck alliance,5.084284241943215,17
8655,ishares gold trust micro,11.649791387970648,21
8656,janus international,14.26629271849358,18
8657,sentinelone,14.64054560644007,11
8658,skillsoft,15.442877272901502,9
8659,splash beverage,10.470283060318863,14
8660,newport news shipbuilding,34.85566567703465,23
8661,cardiodynamics,21.13885522644932,14
8662,western asset div income,14.14052024843029,21
8663,cardiosearch,17.711412872496545,12
8664,zhangmen education,25.897272639952106,17
8665,brookfield asset mng rein pa,19.476940830690072,24
8666,brookfield reinsurance,31.020662671407763,21
8667,brookfield wealth solutions,35.437482557465046,25
8668,noble,-0.925343495658919,5
8669,ironsource,17.97060835435101,10
8670,bath iron wks,12.188148637165014,11
8671,bath inds,-0.04984257981363438,8
8672,congoleum,11.210994987891164,9
8673,abacus,4.757397176727281,6
8674,abacus de,-1.4407199497733423,8
8675,care centers de,-1.8303916023149682,13
8676,standard oil oh,10.330775842274893,13
8677,chicago great westn ry,18.874434968662502,19
8678,william,8.894285993388143,7
8679,care inns,4.381903331253497,8
8680,northwest airlines,21.460059066165936,17
8681,care plus,-3.684015106172838,8
8682,universal america,13.240170753459408,16
8683,carhart photo,9.25731293722154,12
8684,chicago eastern illinois rr,35.586886347117854,24
8685,caribbean leisurewear,30.599518178892964,20
8686,acurx pharmaceuticals,35.951136447390574,20
8687,alzamend neuro,18.472124195382122,13
8688,southern nat gas,5.6325998013598095,14
8689,southern nat res,3.3352263457520133,14
8690,sonat,2.4437692292709885,5
8691,caribbean shoe,12.233755410447904,13
8692,acuityads,18.77426361347345,9
8693,illumin,7.116718952012372,7
8694,aerovate therapeutics,27.321265785112054,20
8695,bitfarms,18.369082500872114,8
8696,bon natural life,2.5102781671921917,14
8697,fruehauf trailer,23.096203729417297,15
8698,fruehauf,18.668534076526004,8
8699,caribou energy,14.999391540237614,13
8700,big sky growth partners,13.717457968249459,20
8701,kanzhun,16.506909596523844,7
8702,pop culture,2.5568183845562378,10
8703,cvrx,5.683579767338681,4
8704,cyteir therapeutics,25.498618948006992,18
8705,stdibs com,10.390238968084173,9
8706,jones laughlin stl,15.196705017323882,16
8707,capital planning resources,24.64035460785079,24
8708,carlsberg capital,24.137162127401247,16
8709,data knights acquisition,20.624124808461435,22
8710,onemednet,13.573219530076138,9
8711,dlocal,17.739525002154338,6
8712,akili,5.5374465872791125,5
8713,social cap suvretta hld ii,24.323637695108214,22
8714,social cap suvretta hld iii,28.834497201625062,23
8715,prokidney,13.825076570495074,9
8716,social cap suvretta hld iv,25.466456592802942,22
8717,codex dna,10.416496963917721,8
8718,telesis bio,5.17443174026003,10
8719,elevation oncology,14.727380614188476,17
8720,femasys,11.485638067359274,7
8721,engine media,5.296717021276849,11
8722,engine gaming media,5.68565259421639,17
8723,gamesquare,12.902685596640406,10
8724,gamesquare de,6.704568470139783,12
8725,monte rosa therapeutics,17.906687726503716,21
8726,gobi acquisition,14.115518614953615,15
8727,grom social enterprises,20.015493743814947,21
8728,graphite bio,3.7268515321898135,11
8729,lenz therapeutics,21.020193245818547,16
8730,american viscose,12.19823922183948,15
8731,carlsberg,19.324228026421324,9
8732,grove,0.6595233608759772,5
8733,upexi,7.482033307820144,5
8734,high tide,2.1141647652730455,8
8735,hut mining,0.19165302649101723,9
8736,integral ad science,6.552945158765068,17
8737,indie semiconductor,18.04867418505709,18
8738,joy manufacturing,15.765517379494264,16
8739,carme,1.6832587247201678,5
8740,intapp,6.857040502949968,6
8741,century therapeutics,22.75868100220368,19
8742,ispecimen,14.081863895561371,9
8743,janux therapeutics,26.179890376703817,17
8744,legalzoom com,13.90171776435577,12
8745,rocky mtn expl,16.470731885455315,12
8746,carmel energy,8.972914566317295,12
8747,maquia capital acquisition,20.69553641254256,24
8748,mountain crest acq iii,16.941423609320953,19
8749,missfresh,14.883838071482469,9
8750,miromatrix medical,17.375056728912618,17
8751,monday com,0.27106278207921886,9
8752,international paper,11.056813071101205,18
8753,carolando,12.819087164866056,9
8754,model performance acq,14.862032517324607,19
8755,multimetaverse,19.68085878818094,14
8756,payoneer global,15.76756094088609,14
8757,recruiter com,4.764706056547195,12
8758,nixxy,11.087006541214057,5
8759,real brokerage,7.534950771888348,13
8760,skylight health,13.466144109381794,14
8761,synaptogenix,20.501687921963512,12
8762,carolin mines,5.343347259802999,12
8763,anglo swiss inds,2.986834621701578,14
8764,taboola com,4.22118971301179,10
8765,alpha teknova,16.052146077686263,12
8766,tremor international,14.924102489886453,19
8767,nexxen international,22.93651750246591,19
8768,tradeup global,12.587946197720468,13
8769,saiheat,12.189123114398114,7
8770,verve therapeutics,17.555667462887097,17
8771,valor latitude acquisition,22.26623211575913,24
8772,walkme,8.622133164375757,6
8773,xometry,9.915561817030422,7
8774,krispy kreme,14.071083051549133,11
8775,phillips edison company,20.425414400819903,21
8776,bridge investment gp hldgs,46.044861939228056,23
8777,erasca,8.25943797579643,6
8778,paycor hcm,21.69305481150083,9
8779,decca records,10.729810682562935,12
8780,carolina caribbean,18.571533038774824,17
8781,absci,6.802668582266617,5
8782,ryan specialty hldgs,33.76396334735043,18
8783,ryan specialty,14.033799866712913,13
8784,cytek biosciences,24.159090952374555,16
8785,core main,-2.3800612158167045,8
8786,victorias secret,18.049514197694254,15
8787,bell intercontinental,20.475399706406787,20
8788,carolina casualty insurance,28.76468590434773,25
8789,powerschool,18.913043171116353,11
8790,meridianlink,18.595402992551332,12
8791,duolingo,11.724141925638335,8
8792,alight,1.26181417931784,6
8793,altc acquisition,20.253205157276337,15
8794,oklo,7.340349636228071,4
8795,blend labs,4.3778453366097585,9
8796,colombier acquisition,21.881758655956688,20
8797,psq,7.46465309085051,3
8798,flyexclusive,25.61621769110139,12
8799,buffalo forge,10.173828817508506,12
8800,carpenter paper of ne de,-8.656141226835588,20
8801,carriage industries,22.85965433723125,18
8802,graf acquisition iv,14.01826011901151,17
8803,nkgen biotech,29.584510676620894,12
8804,american expt lines,9.96805887498568,17
8805,american expt isbrandtsen lines,36.366633514243524,28
8806,american export isbrandtsen,35.3308072042532,25
8807,carte blanche,6.613094348554968,12
8808,hayes inds,5.285109329195393,9
8809,hayes albion,8.399893782420714,11
8810,carter edwards prodtn,23.780171804253825,19
8811,jacob funds,10.009713829033114,10
8812,carter,0.351225272381706,6
8813,utilities industries del,27.643424133201144,22
8814,membership collective,19.708074613404403,20
8815,soho house,5.199146987134486,9
8816,moving image technologies,25.790404376244318,23
8817,osiris acquisition,17.33749114424923,17
8818,post partnering,6.18042290716861,14
8819,neos trust,3.403032581691944,9
8820,standard lithium,12.355964992989952,15
8821,torrid,3.3859803591009388,6
8822,traeger,7.672240416879268,7
8823,xponential fitness,24.431654658369375,17
8824,angel pond,2.2648566576340254,9
8825,carteret savings bk,14.844118012492238,17
8826,carteret bancorp de,7.731134493081338,17
8827,dole,-1.0951229760617722,4
8828,freyr battery,12.227698104903812,12
8829,riskified,13.83588302388618,9
8830,acumen pharmaceuticals,31.908542601046214,21
8831,wilson jones,9.695753210323637,11
8832,carterfone communications,31.05576976151981,24
8833,agriforce growing systems,28.34894834211407,23
8834,artisan acquisition,16.98880484663446,18
8835,couchbase,13.526301615274548,9
8836,blue foundry bancorp,14.850533678564009,18
8837,blue safari acq,12.127586329136555,13
8838,candel therapeutics,20.408144286820463,18
8839,catalyst partners acq,20.728155465663985,19
8840,caribou biosciences,28.718651067031242,18
8841,cullman bancorp,13.394408310711132,14
8842,superior oil,7.591106574358584,11
8843,cartridge television,22.239807411669965,19
8844,da life science tech acq,5.999868022941357,20
8845,draganfly,14.27149224725059,9
8846,evercommerce,16.836719804884154,12
8847,field trip health,7.837026252588273,15
8848,reunion neuroscience,25.753588363194105,19
8849,global consumer acq,12.595525742190606,17
8850,gambling com,2.2683212770405907,11
8851,carvel,4.681013605820386,6
8852,giginternational,22.266807034760618,16
8853,golden path acq,6.461172275588923,13
8854,microcloud hologram,21.99583785339967,18
8855,hcw biologics,22.227022257458167,12
8856,robinhood markets,23.82001745401478,16
8857,hive blockchain technologies,39.06754054567236,26
8858,hive digital technologies,27.554268667363978,23
8859,cascade,7.845458723952635,7
8860,icosavax,19.24053362858426,8
8861,inspira technologies oxy bhn,31.16264474111056,25
8862,imago biosciences,21.534861228440672,16
8863,immuneering,15.91537732567584,11
8864,beech aircraft,15.858081748791248,13
8865,cascade steel rolling mills,19.567440237826062,24
8866,inbio,7.27159492492327,5
8867,kaival brands innovations gp,37.288383662590896,25
8868,kaltura,8.438516411776812,7
8869,mountain crest acq iv,13.573383000498831,18
8870,caseys general stores,16.265164008293596,19
8871,minim,3.521226021058626,5
8872,mamamancinis,20.133313145369282,12
8873,mamas creations,13.402075852145694,14
8874,maxcyte,11.82099524358693,7
8875,northeast cmnty bancorp md,34.22444224141968,23
8876,nuvalent,11.831939097026142,8
8877,outbrain,9.304987482931326,8
8878,omega therapeutics,21.513202863302396,17
8879,orion biotech opportunities,35.60257824297757,25
8880,pb bankshares,20.092237666500175,12
8881,quantum computing,13.29089455734123,16
8882,rani therapeutics,18.626979487900694,16
8883,regencell bioscience hldgs,42.64875750554345,24
8884,rallybio,13.264059319213358,8
8885,transcode therapeutics,27.913184469393542,21
8886,rapid micro biosystems,26.31451905672479,20
8887,rxsight,17.672593192472238,7
8888,sera prognostics,11.379736677102741,15
8889,sight sciences,8.856945767349991,13
8890,skydeck acquisition,21.614728793673002,18
8891,summit healthcare acq,27.371356028643643,19
8892,snap one,1.1476770037678816,7
8893,gulf oil,3.017155604615404,7
8894,gulf,1.6873525257087105,4
8895,castle entertainment,20.2425560877517,19
8896,sentage,3.977562288207247,7
8897,thornburg income builder opp tr,26.376706510660874,27
8898,tc bancshares,27.209336366735528,12
8899,texas community bancshares,37.53145887892643,24
8900,philadelphia electric,23.358628716965033,20
8901,exelon,7.812821181113187,6
8902,catalina savings loan assn,18.79605356466615,23
8903,tscan therapeutics,22.11788561423011,17
8904,tenaya therapeutics,25.966939077245307,18
8905,unicycive therapeutics,28.500899574761604,21
8906,twin vee powercats,15.743977959864782,16
8907,vicinity motor,7.100384724761704,13
8908,catheter amer,2.509753700157008,12
8909,glimpse,7.510056933440616,7
8910,zenvia,9.207787157517465,6
8911,weber,2.26602149543218,5
8912,adagio therapeutics,26.09884152666156,18
8913,invivyd,15.481654240062152,7
8914,houston lighting power,10.330193535874026,20
8915,houston industries,18.814849505643092,17
8916,reliant energy tx,14.941425259398041,15
8917,centerpoint energy,18.502709556593764,17
8918,cato,-0.4662044911770553,4
8919,cazoo,5.462310097822259,5
8920,acropolis infra acquisition,21.08720675877312,25
8921,cybin,6.458762917023765,5
8922,cavco industries,24.1387984295243,15
8923,li cycle,-2.9274829131572386,7
8924,nomad royalty,11.483889978121901,12
8925,northern lights tr ii,12.846317765369928,18
8926,rheem mfg,20.42909651369621,8
8927,pioneer muni hi opp fd,18.856734519191377,18
8928,zacks trust,7.337394267253687,10
8929,corsair partnering,17.426457082816725,17
8930,consolidated natural gas,16.52531186980051,22
8931,elliott opportunity ii,27.87631046323111,20
8932,galata acquisition,15.751113330089112,17
8933,marti technologies,25.149466730994618,17
8934,rice acquisition ii,13.053531949420012,17
8935,rockley photonics,14.646812583853245,16
8936,ipsidy,10.683289567093034,6
8937,authid,3.778138284550619,6
8938,bragg gaming,4.090543426432603,11
8939,biotricity,11.500923474849994,10
8940,cleantech acquisition,23.355642036833842,20
8941,nauticus robotics,18.067753753042197,16
8942,chavant capital acq,12.131633068103103,17
8943,mobix labs,9.513518975745807,9
8944,cellebrite di,8.660143803753527,12
8945,chardan nextech acq,15.624184086015209,17
8946,dragonfly energy,15.822432688752873,15
8947,cardiol therapeutics,23.503298854432874,19
8948,datchat,8.914490660440395,7
8949,doubledown interactive,24.530734712265676,21
8950,dermata therapeutics,22.072890343830945,19
8951,eliem therapeutics,24.88843710678809,17
8952,climb bio,4.360980068347069,8
8953,european wax center,8.367068026364157,17
8954,focus universal,9.956326808709537,14
8955,frontier investment,21.800395165712228,18
8956,fintech acquisition vi,17.375778891527634,20
8957,nexters,7.336218617091682,7
8958,gdev,19.614430575524693,4
8959,cayman,5.291642898516112,6
8960,cayman resource,15.758138895065326,14
8961,good works ii acquisition,15.280640942572532,22
8962,jaws hurricane acq,16.16926329637138,16
8963,icecure medical,14.868245070782056,14
8964,international media acq,14.112271668332134,21
8965,jaws juggernaut acq,19.893046774714954,17
8966,sunray dx oil,21.731175116448718,11
8967,cedar point,6.314719273342049,10
8968,logistics innovation tech,18.970778320372357,23
8969,coliseum acquisition,17.174057192508993,19
8970,northern lights acquisition,21.619972640101288,25
8971,shf,3.3183225435119157,3
8972,orange county bancorp,15.749489679070443,19
8973,otonomo technologies,32.58163157745648,19
8974,paltalk,7.932025735532713,7
8975,braniff airways,16.836761687725495,14
8976,braniff international,16.985563935142338,20
8977,petvivo,15.781303511953691,7
8978,pharmacyte biotech,22.677474496238627,17
8979,agrico acquisition,19.224645762177328,17
