,word,Englishness,length
4108,deutsche multi market income tr,22.608070856352754,27
4109,kemper strategic mun income tr,14.93544410126332,26
4110,labcorp,13.024151874906291,7
4111,laboratory america hldgs,37.441549372261406,22
4112,dreyfus california municipal income,30.106146877600874,32
4113,dreyfus california mun incm,23.209383154713723,24
4114,dreyfus municipal income,21.93493175824118,22
4115,bny mellon municipal income,26.996393898265634,24
4116,dreyfus new york mun income,13.784142253249929,23
4117,munivest,9.706448817437412,8
4118,blackrock munivest,22.527410109804407,17
4119,pacholder,8.013772776296857,9
4120,pacholder high yield,17.151947221456183,18
4121,van kampen merritt calif mun tr,14.307941046598048,26
4122,van kampen am cap calif mun tr,-1.067162427936006,24
4123,van kampen california mun tr,10.5862625967774,24
4124,medical management america,19.51779647608287,24
4125,scudder strategic muni income tr,18.523894355565943,28
4126,getgo mail com,7.762401653279544,12
4127,getgo,11.387292437190377,5
4128,vaso,3.7898736205011807,4
4129,vasomedical,13.766137157470792,11
4130,invesco muni income opp trust ii,18.29320084958234,27
4131,amnex,5.622949944921102,5
4132,terminal applications,19.15798442062988,20
4133,wellington leisure products,34.204144957432376,25
4134,stewart sandwiches,24.760002879854923,17
4135,stewart foods,9.900950438026305,12
4136,deutsche strategic muni tr,22.85000092191526,23
4137,bonso electronics intl,20.497966590609543,20
4138,high income advantage tr ii,15.78248270545734,23
4139,grand central silver mines,5.7429636659493335,23
4140,nuveen perform plus mun fd,22.516576470512454,22
4141,suncor energy,8.361733850481317,12
4142,mackenzie financial,23.077800176274927,18
4143,tor minerals international,18.459353751606645,24
4144,optimumcare,23.29188452474729,11
4145,goldcorp,14.626425620220463,8
4146,canstar sports,10.743508385893318,13
4147,goldcorp new,14.555256614842435,11
4148,workday,9.830699127975219,7
4149,healthcare technologies,41.44356933726824,22
4150,canadian natural resources,27.125874296501472,24
4151,xura,6.48915477310007,4
4152,colorado prime,10.028389645123557,13
4153,callon petroleum del,8.216407068732407,18
4154,nu west industries,13.934200987589053,16
4155,shared technologies,24.195327741501025,18
4156,shared techs fairchild,20.707990221764653,20
4157,summa medical,4.979904317636111,12
4158,suncor,3.8289942355039783,6
4159,suncor energy new,8.290564845103287,15
4160,eastern bancorp,14.387613664859593,14
4161,lifeway foods,10.729386784123843,12
4162,laurel way prods,3.427122477533081,14
4163,lway productions,16.040932082981616,15
4164,america first mortgage invts,25.105022568726064,25
4165,ketema,6.354030765868858,6
4166,beckman instruments,22.592190256209335,18
4167,beckman instruments new,22.521021250831307,21
4168,beckman coulter,10.400145302602168,14
4169,landsing pacific,12.581325603217905,15
4170,lyondell petrochemical,26.297661798565755,21
4171,lyondell chemical,15.514124386668678,16
4172,tallgrass energy partners lp,29.888810825626884,25
4173,thermo cardiosystems,30.685588366399713,19
4174,macguide magazine,21.28221772968477,16
4175,trizec properties,20.51342484991704,16
4176,carteret savings bk,14.844118012492238,17
4177,sunstyle,8.774036445473385,8
4178,allstate municipal opp tr ii,23.36384317022708,24
4179,istar,1.660330283616045,5
4180,apogent technologies,26.610708658470024,19
4181,lone star steakhouse saloon in,11.110386036974804,26
4182,starent networks,16.330996061353392,15
4183,blackstone income tr,16.136870975971632,18
4184,blackrock income trust,15.443167426361688,20
4185,madison county financial,19.961262018080227,22
4186,petro canada,8.74734472646444,11
4187,federal agricultural mortgage,33.50837711774883,27
4188,federal agricultural mort,21.634701733467704,23
4189,genus,1.3252027814257192,5
4190,fiat chrysler automobiles,29.166735243529395,23
4191,banco bilbao vizcaya argentaria,39.17513803718832,28
4192,first national bancorp ga,9.565595548890702,22
4193,st source,-0.09705028218104772,8
4194,coral companies,11.438665631434558,14
4195,churchill technology,22.991672871242745,19
4196,chemical financial,12.745140814984566,17
4197,electra battery materials,18.734977026515296,23
4198,north fork bancorporation,15.256754592930132,23
4199,north fork bancorporation ny,11.377220439923974,25
4200,bounty,5.481047976890242,6
4201,cedar income,7.182647344043254,11
4202,zweig total return,14.882969929632072,16
4203,virtus global div income fd in,15.166945015450503,25
4204,virtus total return,10.88859003191331,17
4205,crossamerica partners lp,31.273072728539553,22
4206,ovascience,12.987367089781312,10
4207,epolin,3.814688325337518,6
4208,kemper municipal income trust,18.022026663203558,26
4209,scudder municipal income tr,19.09149746907569,24
4210,deutsche municipal income trust,25.678695558498987,28
4211,luxcel,9.63567665654255,6
4212,office club,7.211341458138207,10
4213,blackrock high income,16.390935910150684,19
4214,sports entertainment enterps,30.798808841542993,26
4215,westwater resources,27.50544730229305,18
4216,pw eagle,17.399877574548714,7
4217,tejas gas de,1.5552285713664862,10
4218,noxso,9.972815419366498,5
4219,valero energy,12.059354256826477,12
4220,valero energy new,11.98818525144845,15
4221,trimas,4.9564874864087685,6
4222,agristar,9.376065125776474,8
4223,american freightways,22.165398692549058,19
4224,foliage plus,4.148351505418146,11
4225,homeland,8.419367965403708,8
4226,idex,3.8795734557461246,4
4227,abatix,8.648180904856604,6
4228,harvest natural resources,27.55378786587458,23
4229,arkansas freightways,30.998476766420247,19
4230,hall mark electronics,11.44262239134595,19
4231,poloron products,15.827491507038062,15
4232,bp prudhoe bay royalty trust,32.06648104136184,24
4233,transgeneic sciences,28.058550779288257,19
4234,abatix environmental,30.004767573703575,19
4235,regional air,5.211761090200255,11
4236,euroamerican,18.135876734665054,12
4237,emmis broadcasting,20.30744929311453,17
4238,emmis communications,21.03347367216402,19
4239,mueller industries,23.509896444671227,17
4240,bytex,8.454843130233833,5
4241,turbochef technologies,38.06800357879503,21
4242,argo international,12.616818587388996,17
4243,argo intl hldgs,23.080209228374276,13
4244,invesco municipal income opportunities trust,48.05926957229255,40
4245,invesco municipal income opp tr,24.701270177004297,27
4246,invesco municipal premium income trust,25.047982304286386,34
4247,invesco muni premium income tr,16.60793346539868,26
4248,colonial high income mun tr,8.33653153664294,23
4249,colonial inter high income fd,15.261552061428821,25
4250,colonial investment grade mun tr,17.195377618007548,28
4251,massmutual participation invs,34.54246036235836,27
4252,babson cap participation invs,20.39785365869173,26
4253,barings participation investors,29.95384542597354,29
4254,municipal high income fd,23.06065027153489,21
4255,western asset muni high,14.238819435201517,20
4256,munienhanced,19.785006140215486,12
4257,blackrock munienhanced,32.60596743258248,21
4258,oppenheimer world,23.526051836759937,16
4259,prospect street hi incm ptf,20.823168448663342,23
4260,putnam high yield muni tr,21.962851147006482,21
4261,putnam managed muni income tr,19.424327183133755,25
4262,nuveen multimarket income,31.4443804906337,23
4263,nuveen multi market fd,29.650210526081068,19
4264,templeton global govts income tr,24.034798965186127,28
4265,suncoke energy partners lp,25.208165547367607,23
4266,van kampen mer trm hi tr,-1.3070440781774648,19
4267,van kampen amr cap high in tr ii,0.6875381577711235,25
4268,van kampen high income trust ii,8.18774771774593,26
4269,invesco van kampen high in tr ii,9.116294531951372,26
4270,de beers consolid mines,4.502888947862954,20
4271,techne,5.210320539740102,6
4272,bio techne,5.116876603022858,9
4273,international absorbents,30.124569750890277,23
4274,brown brown,1.233271738098932,10
4275,ambarella,11.541569115433873,9
4276,dyna international,11.671780569858969,17
4277,international broadcast systems,35.658088651307864,29
4278,goldex mines,7.677759732739211,11
4279,optical security,8.723293801050808,15
4280,quicksilver enterprises,33.151246166223864,22
4281,enclean,6.697847207746981,7
4282,crh,6.9063818570290305,3
4283,emisphere technologies,32.94886904305088,21
4284,condor services,13.987228322690653,14
4285,tredegar industries,25.29212177644059,18
4286,tredegar,10.460344240878278,8
4287,healthcare technologies new,41.372400331890205,25
4288,helionetics,13.24189059002872,11
4289,qsound labs,27.111034854210327,10
4290,lep,0.45644210569067356,3
4291,westamerica,17.81670226239513,11
4292,hologic,1.7760347431752916,7
4293,consilium,7.8069657486342106,9
4294,royal bank of canada,5.42737977194346,17
4295,fidelity bancorp,13.760478444530861,15
4296,hsbc,14.557439013765254,4
4297,signet jewelers,16.476794693767406,14
4298,sigcorp,14.30812619241265,7
4299,first bancorpnc,26.60010255589609,14
4300,royal bank canada montreal que,11.438125773781856,26
4301,staples,7.051087908524624,7
4302,giddings lewis wi,12.98469889060366,15
4303,paratek pharmaceuticals,34.18468808688544,22
4304,nomura,6.527358016854645,6
4305,social reality,4.960900255070438,13
4306,deutsche bank,12.79593026817726,12
4307,bank montreal que,2.659466794844298,15
4308,farm home savings assn,9.877139389179856,19
4309,bank of nova scotia,2.079824340187577,16
4310,canadian imperial bank of commerce,14.530512616688801,30
4311,great bay bankshares,16.27404110815983,18
4312,coles myer,-0.33657076579994727,9
4313,canadian imperial bank commerce,18.006928464788707,28
4314,brown sharpe mfg,20.288857593092715,14
4315,aegon,3.9578445924756576,5
4316,nielsen media research,22.136333631388375,20
4317,city investing company liquidating trust,22.871797043200363,36
4318,thomson reuters,16.9666250932289,14
4319,triad hospitals,15.354657899157719,14
4320,natwest,10.097132082931479,7
4321,ameribanc investors,29.61431148381419,18
4322,brookfield office properties ca,29.637963420029525,28
4323,brookfield ca office properties,29.637963420029525,28
4324,giddings lewis wis,11.38251410732813,16
4325,trinet corporate realty trust in,7.181293162681335,28
4326,greater new york svgs bk ny,7.178266170765959,22
4327,toronto dominion bank ont,14.251062702552575,22
4328,city investing liquidat trust,15.541060096533709,26
4329,cohasset saving bank ma,7.693571495620763,20
4330,plum creek timber,4.831439587234919,15
4331,physicians insurance oh,23.75710207549779,21
4332,prudential,11.308750518161562,10
4333,sports tech international,17.47453980417989,23
4334,allion healthcare,20.681641733926856,16
4335,lloyds banking,19.44578415783407,13
4336,quest resource,10.851872081006166,13
4337,rochester community svgs bk ny,17.886229665128205,26
4338,monroe capital,13.014479694537066,13
4339,heritage bankcorp,22.12289613478772,16
4340,babson cap glb sh dur hi yld fd,15.832825281969335,24
4341,barings global sh dur hi yld fd,15.423383077511904,25
4342,heritage global,10.14725933546811,14
4343,gen digital,2.6738029377903567,10
4344,genrad,7.778437574361512,6
4345,genon energy,4.095760736785586,11
4346,lloyds tsb,23.566436574323205,9
4347,sportsmans warehouse hldgs,45.60295721612496,24
4348,ishares core msci emerging markets,31.218816005804705,30
4349,score media and gaming,-1.7446411198406735,19
4350,score media gaming,1.7707533773563264,16
4351,society for savings conn,11.566083595643537,21
4352,society for savings bancorp,17.56004367271346,24
4353,stone harbor emrg mts tot fd,28.275050236574593,23
4354,virtus stone harbor em to in fd,6.68252302192511,25
4355,abbvie,10.338985649108348,6
4356,sprott physical platn palla tr,18.061386974917994,26
4357,artisan partners asset mgmt,37.64427210890267,24
4358,cyrusone,14.24750603758527,8
4359,global medical reit,7.31988961526986,17
4360,stellus capital investment,20.932526420595032,24
4361,st century films,6.557116041982241,14
4362,total energold,12.240276580698094,13
4363,technigen,14.522856931221005,9
4364,cognex,6.268763613637516,6
4365,anchor savings bank fsb ny,20.477754322179234,22
4366,anchor bancorp,9.633895506726542,13
4367,western midstream partners lp,35.48078969828784,26
4368,citizens savings financial,28.31412460678996,24
4369,farm home svgs assn nevada,16.014202992246577,22
4370,farm home financial,9.509906686886843,17
4371,peoples bank bridgeport,24.80460443475415,21
4372,peoples united financial,17.966390677274,22
4373,enanta pharmaceuticals,32.10275221165842,21
4374,american credit optical,14.143524381674327,21
4375,westcott communications,36.184636937502894,22
4376,voya financial,12.090558964312807,13
4377,cirrus logic,2.1556832102103014,11
4378,galvest,6.944028354509419,7
4379,ruckus wireless,13.33551477692442,14
4380,brite voice systems,15.479059251233469,17
4381,neogen,5.334534169043683,6
4382,dynamic oil,6.564963378057491,10
4383,cable wireless,4.036030752140032,13
4384,lechters,12.030262218770048,8
4385,hanger orthopedic,15.152436820579094,16
4386,hanger,2.6059765032779056,6
4387,spinnaker software,22.016632828785916,17
4388,image bank,1.2199420025255745,9
4389,bizmart,14.173632208225111,7
4390,medical manager,7.100135304037824,14
4391,medical manager new,7.028966298659795,17
4392,petromet resources,20.455059328982518,17
4393,levi strauss,10.21075449417904,11
4394,dynamic oil gas,4.912304805553374,13
4395,lear seating,3.4192791987267075,11
4396,lear,0.46613087909540774,4
4397,frenchtex,16.759822775931926,9
4398,enron oil gas,3.9452204329353324,11
4399,eog resources,18.2701604451406,12
4400,nuveen california mun value fd,33.387057084320844,26
4401,boise cascade,10.769894378438174,12
4402,zila,3.1914622129417003,4
4403,american opportunity income,24.236095543353805,25
4404,greystone housing impact investors lp,36.84782225910175,33
4405,ares dynamic credit alloc fd,24.145639197114612,24
4406,zixit,9.973420690173933,5
4407,zix,2.477312019267417,3
4408,global high income dollar fd,20.380992625348412,24
4409,first trust mlp energy fd,25.757296551451972,21
4410,northeast bank,7.69400931301553,13
4411,factorshares trust,17.23138182718924,17
4412,servisfirst bancshares,41.983431316854364,21
4413,grand valley gas,2.754946101572251,14
4414,alliance global environment,26.82283161821961,25
4415,aberdeen emerg mkts eqty fd,53.839035791006744,23
4416,abrdn emerg mkts eqty income fd,59.024710975749336,26
4417,hyperion total return,8.360525472721262,19
4418,hyperion brookfield total rtn fd,48.77360736122112,28
4419,helios total return,12.193716422256049,17
4420,brookfield total return,22.820894945368277,21
4421,new york mortgage trust,13.353362577294586,20
4422,lattice semiconductor,21.95381047447046,20
4423,nutrien,8.536443284818102,7
4424,abington savings bank mass,12.564383391753978,23
4425,abington bancorp,16.518138497729602,15
4426,abington savings bank,15.418075368249415,19
4427,abington bancorp new,16.446969492351574,18
4428,invesco actively managed tr,17.33329825452042,24
4429,whitehorse finance,20.896683856073572,17
4430,valley forge scientific,14.25259789661596,21
4431,allied bankshares ga,13.436059590058308,18
4432,ameriana bancorp,15.486913397813803,15
4433,global high income,7.018942574399253,16
4434,greystone housing im inv lp,18.920958535755403,23
4435,arrow financial,13.679217169881028,14
4436,american indemnity finl,22.279286725392026,21
4437,advanced disposal services,24.436063050768716,24
4438,taylor morrison home,14.326232605424023,18
4439,nuveen intermediate duration municipal term,38.92363465533879,39
4440,nuveen inter durat muni term fd,23.579284683575374,26
4441,andover savings bank mass,7.547925543727896,22
4442,andover bancorp del,8.730461789802156,17
4443,arrow bank,3.4999919106080863,9
4444,atlantic american,16.132506577680484,16
4445,bank new hampshire,14.500682117357366,16
4446,bankers first,11.374086840439674,12
4447,bankworcester,20.07436579151827,13
4448,south boston svgs bk mass,8.610363920983737,21
4449,boston bancorp,10.371140836681768,13
4450,boston five cents svgs bk mass,9.821040254096243,25
4451,boston five bancorp,10.962538332325973,17
4452,braintree savings bank mass,14.022565399434427,24
4453,branford savings bank conn,16.502177838669862,23
4454,broad national bancorp,12.330879172915186,20
4455,bryn mawr tr pa,7.588927925970814,12
4456,bryn mawr bank,11.51047786427609,12
4457,comstock partnrs strategy fd,43.44312962751847,25
4458,central pacific financial,17.46088684122247,23
4459,digi international,13.52360640273676,17
4460,dime savings bk wallingford ct,23.17385448929473,26
4461,dime financial,10.148023476923868,13
4462,donegal,6.053682361096472,7
4463,eagle bancorp del,10.283382411880952,15
4464,electronic arts,11.624989047270752,14
4465,elmwood federal svgs bk media pa,17.93517339196458,27
4466,elmwood bancorp,16.514086524775593,14
4467,fidelity federal bancorp,20.87919410086718,22
4468,ceres,2.4096760378210247,5
4469,houghton mifflin harcourt,26.45020965727397,23
4470,central,3.230934083589805,7
4471,prothena,6.161001158158609,8
4472,century bancorp,13.097686239855388,14
4473,chandler insurance company,21.07743678301381,24
4474,federal savings bk new britn cn,26.312721466142232,26
4475,fidelity federal svgs bk va,15.27298780281674,23
4476,fidelity financial banks,20.210898299184457,22
4477,citizens,11.759828615045414,8
4478,first bancorp nc,24.35170969198547,14
4479,financial trust,10.799671970901658,14
4480,charter federal savings bank va,12.41507085209622,27
4481,chittenden,12.081675847815413,10
4482,circle income shs,9.582819755200177,15
4483,ithaca bancorp,18.140951393848958,13
4484,city,-2.29394107343047,4
4485,colombo bank,7.620082246234806,11
4486,central operative bank ma,4.144114205176534,22
4487,central bancorp,10.706067945541598,14
4488,commerce bank ca,2.111447823878441,14
4489,commercebancorp ca,23.116998008518944,17
4490,commercial bancorporation,26.053344300618072,24
4491,community financial system,24.922794182622376,24
4492,community bank system,14.743568923349429,19
4493,community banks,11.077964564745733,14
4494,community banks pa,6.92043665662555,16
4495,community bankshares nh,27.221534625772797,21
4496,lafayette american bank trust,25.213670996542938,26
4497,lafayette american bk tr ct,26.43872683633182,23
4498,pgim global high yield,29.70936107455573,19
4499,cornerstone financial,25.108185998746926,20
4500,crestmont financial,21.35796477017348,18
4501,cumberland federal savings bank,27.269648929948257,28
4502,cumberland federal bancorp,28.369712059428448,24
4503,derby svgs bk conn,9.683217926564542,15
4504,first colonial bancshares,31.467684293186743,23
4505,first federal svgs ln assn sc,28.01195467357868,24
4506,first savings bank fsb sc,24.146847150720518,21
4507,first bancorp,11.063514129980046,12
4508,firstbank puerto rico san juan,29.983495442586264,26
4509,first federal svgs bk elizabh ky,24.650915790095624,27
4510,first federal fin of ky,1.2620377425299898,19
4511,first financial service,20.39542440031442,21
4512,first federal capital,15.520030025344496,19
4513,first essex bancorp,15.518658991331318,17
4514,pinnacle bancshares,33.38752078330917,18
4515,glacier bancorp,14.491510031616246,14
4516,glacier bancorp new,14.420341026238216,17
4517,first indiana,8.837495667661669,12
4518,first federal svgs bk perry fl,15.794991113145729,25
4519,first financial bancorp fla,18.49260971853431,24
4520,first fidelity bancorp wv,25.355226280209358,22
4521,first financial wi,12.015435880989276,16
4522,first fed svgs ln assn charles,25.350403390739,25
4523,first financial,13.892742168407002,14
4524,chester valley bancorp,15.383535668660645,20
4525,first franklin,11.913312558942954,13
4526,first georgia,11.671137239866528,12
4527,first harrisburg bancor,25.0880639582462,21
4528,first home svgs bk sla pennsvlle,24.40073004844627,27
4529,first home bancorp,9.989000904574018,16
4530,first liberty financial,21.945383521065324,21
4531,first mutual svgs bk bellevue wa,22.571954027843113,27
4532,first mutual bancshares,30.662136155079594,21
4533,travere therapeutics,20.994830044408598,19
4534,first national bank mt clemens,16.35998931473751,26
4535,first national bank mi,3.4593293989268323,19
4536,first oak brook bancshares,29.652253031413302,23
4537,access anytime bancorp,21.432717920408116,20
4538,security capital bancorp,18.511480654409926,22
4539,first western finl,18.788618053695366,16
4540,florida first fed svgs bk pan cy,1.394063740803615,26
4541,florida first bancorp,17.001548882456582,19
4542,foothill independent bancorp,27.61587684984161,26
4543,metrowest bankma,14.918123635811206,15
4544,metrowest bank,9.41751778151384,13
4545,frankford pa,7.567041882558068,11
4546,hometown bancorporation,24.418903851503543,22
4547,lument finance trust,8.049028236549518,18
4548,horizon bank bellingham wa,17.575129455509533,23
4549,horizon financial wash,16.173832117986834,20
4550,benefytt technologies,42.32376448404487,20
4551,independence federal savings bk,30.788741232794408,28
4552,independent bank ma,6.970329128220634,17
4553,great country bk asonia ct,13.126566246368347,22
4554,independent bank mich,12.294294554602017,19
4555,greenwich financial,27.708927810648746,18
4556,intercargo,13.329028877892563,10
4557,interchange financial services,32.690056511801274,28
4558,interchange financial serv,27.006781554747715,24
4559,international savings ln assn,33.26521092924385,26
4560,international cap,9.46811197028708,16
4561,lawrence savings bank,17.334153458914788,19
4562,lawrence savings bank new,17.26298445353676,22
4563,jefferson bank philadelphia pa,25.39702026244525,27
4564,kentucky medical insurance,23.70541216896516,24
4565,keystone heritage,17.043335247625183,16
4566,newbridge bancorp,23.075532211355906,16
4567,lake shore bancorp il,5.908968085309121,18
4568,lakeland first financial grp,29.45264304543644,25
4569,lexington savings bank,19.41294254903508,20
4570,lincoln mutual savings bank,23.792788573451464,24
4571,lincoln savings bank carnegie pa,27.789195729054537,28
4572,loyola capital,13.77000552992707,13
4573,marble financial,12.703948142046,15
4574,massbank for savings,13.81256767122209,18
4575,massbank,12.198961012598584,8
4576,mayflower operative bk ma,14.570241144491183,22
4577,mayflower bancorp,19.117265362465787,16
4578,merchants bancshares,34.964183215079004,19
4579,harleysville,25.83691901660661,12
4580,merchants bank new york ny,10.580713419762233,22
4581,merchants new york bancorp,21.810244793614377,23
4582,collective federal svgs bk nj,23.688197550780565,25
4583,collective bancorp,15.037576012666921,17
4584,gateway bancorp,14.111429641996224,14
4585,gateway federal savings bank,20.130082168852358,25
4586,gateway fed,3.7014223089497116,10
4587,germantown savings bank bala pa,14.570429868453981,27
4588,actinium pharmaceuticals,32.56801674694603,23
4589,granite state bankshares,15.849669341939453,22
4590,harleysville national pa,24.447033653451935,22
4591,harleysville savings assn pa,32.350985711158195,25
4592,harleysville savings bank,32.211989749078214,23
4593,harleysville savings finan,33.981287968157936,24
4594,haverfield,15.562262333405851,10
4595,hawthorne financial,22.39477009539379,18
4596,emerald isle bancorp,17.504242321774086,18
4597,hingham institution for svgs ma,16.346384913789926,27
4598,home federal financial,16.348564331309042,20
4599,indiana community bank sb,17.449440201996428,22
4600,home fed svgs bk maryland,10.907482798999578,21
4601,home federal md,9.340039296934624,13
4602,home port bancorp,4.570272829908671,15
4603,onondaga savings bank ny,16.139824856285614,21
4604,onbancorp,17.63182844626945,9
4605,ofg bancorp,12.613400826545384,10
4606,oriental financial,16.709989469222283,17
4607,pacific bancorporation,20.054609308588102,21
4608,parkvale savings assn pittsburgh,42.915703557403845,29
4609,parkvale financial,20.46678610839644,17
4610,piedmont management,21.786883356707285,18
4611,peoples savings bk worcester ma,21.145950087963072,27
4612,peoples bancorp worcester,25.830162855529743,23
4613,peoples bank catawba nc,32.155126113900565,20
4614,peoples bancorp nc new,28.96450391897422,19
4615,peoples savings bank brockton ma,16.455427100063893,28
4616,peoples bancshares mass,28.587571670438578,21
4617,peoples savings bank new brit ct,13.91427223447557,27
4618,peoples savings financial,24.826639492139577,23
4619,peoples westchester savings bank,31.04185274919553,29
4620,fubotv,18.962316926682185,6
4621,pinnacle financial services,31.409085542730352,25
4622,pioneer savings bank nc,27.220003054220697,20
4623,pioneer bancorp,15.031870621695463,14
4624,firstfed michigan,23.356638244659287,16
4625,first fed mich detroit,9.789413971273344,19
4626,liberty media rd new,16.770948025282323,17
4627,pioneer fed svgsln assn hopwl,36.26812296163489,25
4628,pioneer financial,17.86109866012242,16
4629,portsmouth bank,15.45373772558532,14
4630,poughkeepsie savings bank fsb ny,44.14024206844426,28
4631,poughkeepsie financial,36.12561129141853,21
4632,glucotrack,14.234467124537977,10
4633,progress financial,12.230819931700513,17
4634,provident bankshares,22.562773443850986,19
4635,mercury general,10.497801147720613,14
4636,mercury general new,10.426632142342584,17
4637,spdr bloomberg year tips,33.4585192871944,21
4638,first interbancorp,21.195703220454078,17
4639,milwaukee insurance,26.681156650157753,18
4640,milford cooperative bank nh,23.637082573940702,24
4641,main street bancorp,11.197668428364315,17
4642,zais financial,14.36498697118197,13
4643,spdr index funds,17.581774063897505,14
4644,mountaineer bankshares wv,38.91708316384429,23
4645,xoom,11.051880284521538,4
4646,nymagic,6.746916064654528,7
4647,national penn bancshares,28.290536602558667,22
4648,commerce banc,9.860730055599221,12
4649,national city bancorporation,16.602719922869227,26
4650,national insurance,11.404650625099901,17
4651,national information,9.690230794544522,19
4652,national western life,11.57460820897498,19
4653,alcobra,9.266668541760687,7
4654,national security,8.99105523644372,16
4655,peoples bancorp,15.747477362346824,14
4656,national western life ins de,3.993341261436468,24
4657,navigators,17.437027828813505,10
4658,lake sunapee bank,9.511343807077408,15
4659,bank of southington,12.670201474088135,17
4660,corel new,1.4919631287555055,8
4661,newmil bancorp,18.239771344592683,13
4662,old national bancorp,9.120433846340768,18
4663,neworld bk for svgs boston ma,7.948515147298044,24
4664,neworld bancorp del,14.673669478222545,17
4665,tidemark bancorp,18.212148703540564,15
4666,todays bancorp,16.127810521153492,13
4667,norwich saving society,21.335185359312725,20
4668,norwich financial,21.611175066379843,16
4669,olympus capital,13.050284805897887,14
4670,immunogen,12.961547092203885,9
4671,selective insurance,14.417633226689913,18
4672,united financial,9.694047176878966,15
4673,nuveen ca perf plus muni fd,17.159170266260567,22
4674,nuveen new york perf plus mun fd,21.894633335418632,26
4675,pamrapo bancorp,21.54194853031992,14
4676,solectron,8.722756382123482,9
4677,nature food centers,7.89913269909143,17
4678,shelton bancorp,15.160714165072736,14
4679,diamond hill finl trends fd,29.51463087329688,23
4680,southwest national pa,12.807600991753478,19
4681,interstate hotels,15.860746209291944,16
4682,wsfs financial,30.877088528279643,13
4683,independence new,15.20885631621799,15
4684,wilmington savings soc fsb,37.65600142666193,23
4685,suffolk bancorp,15.292401224551918,14
4686,ramapo financial,20.74146062812129,15
4687,raritan bancorp de,8.551322444887589,16
4688,professional bancorp,19.610339041885467,19
4689,medford bancorp,15.404844600463587,14
4690,republic security financial,25.810109909664597,25
4691,wafd,5.735141309185362,4
4692,washington federal,20.42426878411093,17
4693,washington federal savings bk wa,25.874721221383822,28
4694,st washington bancorp,14.287284298101394,19
4695,wsb,16.68090632979026,3
4696,washington savings bank fsb,35.50407995818525,24
4697,webster financial,19.419185630206986,16
4698,wesbanco,15.299011955498997,8
4699,west mass bankshares,12.959622465744312,18
4700,west newton savings bank,14.192115380357432,21
4701,vallicorp,12.441834224649007,9
4702,edmark,9.782984621785651,6
4703,riverside national bank ca,8.69360602993855,23
4704,rock financial,9.236043693636066,13
4705,york fed svgs ln assn pa,14.463534186218165,19
4706,york financial,12.91537876887934,13
4707,roosevelt bk fed svgs bk chstrfl,40.50318122833869,27
4708,roosevelt financial,25.691251162443166,18
4709,royal bank of penn king prussia,5.162189721935663,26
4710,royal bancshares pa,21.831839238861537,17
4711,security national financial,19.295417136822472,25
4712,seacoast banking of florida,16.058198431627844,24
4713,seacoast banking fla,10.72131321542673,18
4714,nd century,14.768017228522375,9
4715,security first,9.811792959506464,13
4716,security federal svgs bk mt,20.780552173629808,23
4717,security bancorp mt,15.818810089630094,17
4718,first financial bancorp ohio,28.934473353821623,25
4719,biolife solutions,19.173197323900084,16
4720,dreyfus strategic muni,19.24043258125965,20
4721,gehl,9.727236911985953,4
4722,helian health,8.219759597248917,12
4723,abigail adams natl bancorp,28.839490017776054,23
4724,pimco dynamic credit income,23.328354016229895,24
4725,pimco dynamic cr mort fd,24.660653626853886,20
4726,talos energy,7.99398159183711,11
4727,suncoast savings loan assn fl,20.79659281402283,25
4728,sunrise bancorp ca,10.201720591137331,16
4729,surgical laser technologies,26.13735291603029,25
4730,surgical laser techs,11.772738587018287,18
4731,susquehanna bancshares,43.20134586125349,21
4732,susquehanna bancshares pa,39.04381795313331,23
4733,tompkins financial,22.027659782352295,17
4734,kindred healthcare,24.88779472486131,17
4735,tompkins trustco,23.976936275327425,15
4736,trans financial bancorp,19.773133189566842,21
4737,trans financial,12.297999327615049,14
4738,transworld bancorp ca,17.69582892779901,19
4739,trustco bank ny,8.499240881453531,13
4740,united svgs ln assn lebanon mo,22.289437826465594,25
4741,united bankshares,14.576648164561963,16
4742,united federal bancorp,13.983534794788333,20
4743,united savings ln asn grnwd sc,36.06965120389338,25
4744,united financial of sc,4.577571381060684,19
4745,united fire cas,-2.1525428766198904,13
4746,united fire,-0.5600911300762813,10
4747,united home life ins,-1.7011239933755333,17
4748,united savings bk fa great falls,13.284466602441281,27
4749,artesian resources,23.23914821325395,17
4750,united national bk plainfield nj,22.810618853351166,28
4751,united national bancorp nj,13.321341137531455,23
4752,ameriserv financial,27.759518277781368,18
4753,bank securities,16.268926153931023,14
4754,united new mexico financial,20.347113635261152,24
4755,first united bank,3.103202185634278,15
4756,united asset mgmt,21.36504616217227,15
4757,universal american new,13.371533636354478,20
4758,university national bank tr ca,7.043313498272698,26
4759,university bank trust ca,4.409866412909383,21
4760,centennial bancorp,17.950887423315358,17
4761,americas all season,10.914828561051085,17
4762,all seasons global,10.89552143187304,16
4763,royce global trust,10.167282480450812,16
4764,royce focus trust,9.543581750242563,15
4765,sprott focus trust,8.764036942773174,16
4766,sibanyestillwater,34.49583322043908,17
4767,pennymac financial services,32.149640582883436,25
4768,sibanye stillwater,24.189480265351918,17
4769,pennymac financial svcs new,24.657606685620795,24
4770,vermont financial services,25.469007218931978,24
